,Address,Google_ID,Latitude,Longitude,Name,Price_Level,Rating,Zip,City_State_Cuisine
30,"3755 Thousand Oaks, San Antonio, TX 78247, USA",f7ebe4a2c69a29bc3b1e9386bd81e0705e8be321,29.5627463,-98.4229514,Eddie's Taco House,2.0,4.1,78247,san antonio-tx-taco
31,"5123 North Loop 1604 W, San Antonio, TX 78249, USA",c5c5a8ffd37ad2ba51971bb460d22f9e7f67c32a,29.592979999999997,-98.586434,Tacos n’ Salsa Mexican Cafe,0.0,4.6,78249,san antonio-tx-taco
32,"1322 Culebra Rd, San Antonio, TX 78201, USA",7fb94d049a55cfe1d158a22b6047996942dac6ef,29.4453951,-98.5306812,Tacos El Mexicano,0.0,4.6,78201,san antonio-tx-taco
33,"2627 NW Loop 410, San Antonio, TX 78230, USA",b34051ce078495961839ac237d522bf4828bc06d,29.5121649,-98.5359907,Taco Cabana,1.0,3.6,78230,san antonio-tx-taco
34,"705 Barrett Pl, San Antonio, TX 78225, USA",5761a15440bee8e0d95ceeabd02f3ee9df7c99f6,29.395134999999996,-98.5316048,Oscar's Taco House,0.0,4.2,78225,san antonio-tx-taco
35,"502 Brooklyn Ave, San Antonio, TX 78215, USA",8895fa2cedcc37555a23e6270fec5a491e988ab8,29.4328294,-98.48434940000001,Pete's Tako House,2.0,4.5,78215,san antonio-tx-taco
36,"4723 W Commerce St, San Antonio, TX 78237, USA",f888219a205899f454f6edbdc86571756e461823,29.431256,-98.5561309,Taco Cabana,1.0,2.6,78237,san antonio-tx-taco
37,"93 Shasta Ave, San Antonio, TX 78221, USA",c5e9c2f06e29d045bc9c86a65ea56aeab9be584a,29.355202000000002,-98.50304,Rolando's Super Taco,1.0,4.5,78221,san antonio-tx-taco
38,"7009 San Pedro Ave, San Antonio, TX 78216, USA",2025840896129747c96823b1999a1dd5b5b3f1ba,29.5084406,-98.4996935,Taco Bell,1.0,3.7,78216,san antonio-tx-taco
39,"2908 Broadway St, San Antonio, TX 78209, USA",d1df73eb7acd59257771e754686a0bca9c944e37,29.4537163,-98.4716672,Taco Cabana,1.0,3.6,78209,san antonio-tx-taco
40,"1805 N Pine St, San Antonio, TX 78208, USA",d4e87e7a1dc637509064a21bbe1f238d64939334,29.441671000000003,-98.4703502,Taco La Gardenia,0.0,4.4,78208,san antonio-tx-taco
41,"842 Fredericksburg Rd, San Antonio, TX 78201, USA",46fdc7f66ae3145e5b1a51e8c25c92087b7aec63,29.4517268,-98.5133167,Garcia's Mexican Food To Go,2.0,4.6,78201,san antonio-tx-taco
42,"923 Bandera Rd, San Antonio, TX 78228, USA",73faa305d3f78a838b2085d74a4c24cb44657530,29.4574653,-98.5557452,Taco Bell,1.0,3.9,78228,san antonio-tx-taco
43,"18360 Blanco Rd #116, San Antonio, TX 78258, USA",1eb8deeb33b3c2642fe250753ecbb3fbe9dcb5bd,29.610776899999998,-98.5067599,Que Taco,1.0,3.5,78258,san antonio-tx-taco
44,"8054 Midcrown Dr, San Antonio, TX 78218, USA",71bfc850052a10827a683979e67c40778bb0bfe8,29.509388899999998,-98.3800667,Cristan's Tacos,0.0,4.7,78218,san antonio-tx-taco
45,"7215, 6624 San Pedro Ave, San Antonio, TX 78216, United States",cabe190d911e24b63674af9e76cce479fa0b2a41,29.4994313,-98.4986665,Taco Riendo,0.0,4.1,78216,san antonio-tx-taco
46,"2422 S Hackberry St, San Antonio, TX 78210, USA",4bf38d23bb50b70d7aff3eff6c7e22147b3b360a,29.392284600000004,-98.4731452,Patty's Taco House,2.0,4.3,78210,san antonio-tx-taco
47,"7339 San Pedro Ave, San Antonio, TX 78216, USA",ed7c986db37f8061711ca064c8b01f6a6afe52e9,29.5165783,-98.4996218,Taco Cabana,1.0,3.8,78216,san antonio-tx-taco
48,"8516 Fredericksburg Rd, San Antonio, TX 78229, USA",307729cb848dbca2dcae4a1373c09528a783acd6,29.5197608,-98.5727335,Taco Cabana,1.0,3.6,78229,san antonio-tx-taco
49,"4706 Seguin Rd, San Antonio, TX 78219, USA",271e00d28e1a05cb7c078cbaf1f90e9c24d11bef,29.4626001,-98.3991488,Little Taco Factory,0.0,4.1,78219,san antonio-tx-taco
50,"2204 S WW White Rd, San Antonio, TX 78222, USA",8851d92177d3f5b6cc232dbb3d46681cb5c10ab0,29.39144899999999,-98.404038,Teodora's Mini Taco,0.0,4.4,78222,san antonio-tx-taco
51,"6446 NW Loop 410, San Antonio, TX 78238, USA",13e326bc5ef895eff04c669d067fcc4b8cbcfc21,29.467777,-98.616155,Los Balito's Taco Shop,1.0,4.0,78238,san antonio-tx-taco
52,"1516, 14530 Roadrunner Way, San Antonio, TX 78249, United States",d40945825d776e0e9df0cdbab110e56d0374152a,29.5758832,-98.624715,Chela's Tacos,0.0,4.0,78249,san antonio-tx-taco
53,"5418 W Military Dr, San Antonio, TX 78242, USA",8cbf8b09cf93e2bed181309557c0e65ff1c2956a,29.374585999999997,-98.610404,Yorky's Taco House,0.0,4.4,78242,san antonio-tx-taco
54,"1721 Nogalitos St, San Antonio, TX 78225, USA",c7202a11812eb6dde513f34a8fd4a76ac237acd0,29.397079499999997,-98.5152964,Rosa's Tacos To Go,0.0,4.1,78225,san antonio-tx-taco
55,"3111 TPC Pkwy #101, San Antonio, TX 78259, USA",adf8d14a08b1ec8178a6068a9c862d681376b43f,29.66097019999999,-98.4375746,Los Balito's Taco Shop,0.0,3.8,78259,san antonio-tx-taco
56,"1302 Cupples Rd, San Antonio, TX 78226, USA",62aa3b536149dcd1987a0bf61e49c39fbba41867,29.395004600000004,-98.5492816,Rocky's Taco House,2.0,3.6,78226,san antonio-tx-taco
57,"246 W Old US Hwy 90, San Antonio, TX 78237, USA",0b08d2e33632aa4f55e5c4b957452081ea063072,29.4299464,-98.5645261,Roy's Taco Hut,0.0,4.3,78237,san antonio-tx-taco
58,"1901 Cincinnati Ave, San Antonio, TX 78228, USA",8bb75f9de914130f0f2f98afd6a59bdfe072bef8,29.4511331,-98.53987159999998,Mimi's Barbacoa Tacos Tamales Y Mas,0.0,3.9,78228,san antonio-tx-taco
59,"920 SE Military Dr, San Antonio, TX 78214, USA",45f30d7f3026365c5e38dc741b4cfb362e85f65e,29.3563669,-98.4855512,Taco Cabana,1.0,3.0,78214,san antonio-tx-taco
60,"722 Seguin St, San Antonio, TX 78208, USA",29223a8aff94109ab31d0f87edfe544afc1130d9,29.438046399999998,-98.45178259999999,Taco Bell,1.0,4.0,78208,san antonio-tx-taco
61,"375 Hawthorne St, San Antonio, TX 78214, USA",2dbc2111ae6687a1774e72dc1105089e7495f023,29.385156,-98.511788,Brothers Taco House,0.0,4.3,78214,san antonio-tx-taco
62,"2347 E Southcross, San Antonio, TX 78223, USA",df2c4ae060b96bb9e89cc23e5ab35adb4ae1fd62,29.3756636,-98.4571626,Taco Cabana,1.0,3.6,78223,san antonio-tx-taco
63,"4622 Rittiman Rd, San Antonio, TX 78218, USA",c7d942b53f860a0c3059bbf102f806d944acd253,29.4837657,-98.4006255,Taco Cabana,1.0,3.3,78218,san antonio-tx-taco
64,"3601 N PanAm Expy, San Antonio, TX 78219, USA",df134ac6da72bc24f1c263591484212170501b20,29.4480929,-98.4282758,Lil' Jonnys Taco House,0.0,4.1,78219,san antonio-tx-taco
65,"6867 W US Hwy 90, San Antonio, TX 78227, USA",9cf804f681be576c2f047ef03b2f3a61711b7d97,29.403339399999997,-98.6281166,Taco Cabana,1.0,3.6,78227,san antonio-tx-taco
66,"5630 W Loop 1604 N #116, San Antonio, TX 78251, USA",469b4ab7cf805e28e54129d84f443f312505fd9e,29.488485999999998,-98.70596530000002,Los Balito's Taco Shop,0.0,4.4,78251,san antonio-tx-taco
67,"849 E Commerce St, San Antonio, TX 78205, USA",b7e9f5a11889cf6dbf308b0ae20c51ea293ddc1d,29.4237577,-98.48441770000001,Taco Bell,1.0,3.3,78205,san antonio-tx-taco
68,"1255 NE Interstate 410 Loop, San Antonio, TX 78209, USA",79d29f82bded6afc34ec2b8a41c2b27fa289e7f6,29.5167863,-98.44934070000001,Taco Cabana,1.0,3.8,78209,san antonio-tx-taco
69,"8105 Fourwinds Dr, San Antonio, TX 78239, USA",41096bc07bcb6cc06162e90f0619712f26de6105,29.510924,-98.39545090000001,Taco Cabana,1.0,3.7,78239,san antonio-tx-taco
70,"20323 Huebner Rd #111, San Antonio, TX 78258, USA",95d69c39453c110994737622436ce836d0955da0,29.6277951,-98.49341329999999,Guero's Taco Diner,0.0,4.6,78258,san antonio-tx-taco
71,"2218 Broadway St, San Antonio, TX 78215, USA",d356150b475fdde134ad0c920aab2935e6930c50,29.446787,-98.475145,Carmelitas Mexican Restaurant,0.0,3.8,78215,san antonio-tx-taco
72,"12311 Nacogdoches Rd #104, San Antonio, TX 78217, USA",f1acceb74c1d644a8f11a607652892e1a0ec8cc0,29.5528309,-98.4053054,L Taco Nacogdoches Rd.,0.0,4.0,78217,san antonio-tx-taco
73,"11707 TX-1604 Loop, San Antonio, TX 78254, USA",eab690e71152b40a38cfe2889e5b162508365b41,29.5528788,-98.6694578,Taco Cabana,1.0,3.4,78254,san antonio-tx-taco
