,Address,Google_ID,Latitude,Longitude,Name,Price_Level,Rating,Zip,City_State_Cuisine
31,"101 Jordan Creek Pkwy # 12502, West Des Moines, IA 50266, USA",29e5186365e843c9bfd0f9ca68fef62ffc491733,41.5693754,-93.80420490000002,Famous Wok,0.0,2.7,50266,des moines-ia-chinese
32,"400 Walnut St, Des Moines, IA 50309, USA",1b72d3a530fc81ff1d1b6b1b4b3435f1ee7c394c,41.5860425,-93.6224009,Wasabi Tao,0.0,4.5,50309,des moines-ia-chinese
33,"4100 University Ave, West Des Moines, IA 50266, USA",40f6a32cc48d60e6cb9c0419f726be1d9c1db1fc,41.599703999999996,-93.758205,HuHot Mongolian Grill,0.0,4.4,50266,des moines-ia-chinese
34,"1240 E 14th St, Des Moines, IA 50316, USA",468fc060d2eecd487e9dd466ac5c33a97b56af84,41.601777899999995,-93.6014218,Cafe Fuzion,0.0,4.7,50316,des moines-ia-chinese
35,"9500 University Ave #2101, West Des Moines, IA 50266, USA",7062def036e41de73876f0cb26e3fa43f1160ba8,41.5997396,-93.8390035,Wasabi,0.0,4.6,50266,des moines-ia-chinese
36,"2128 Indianola Ave, Des Moines, IA 50315, USA",66ecc901b4f3eb8df950bedae89dd5e6e5b410ed,41.5678444,-93.6125287,Aroy-Dee Restaurant,0.0,4.6,50315,des moines-ia-chinese
37,"1312 Locust St, Des Moines, IA 50309, USA",cbe31e47c928a8ac13c15f59bcfcc028e4372840,41.584529100000005,-93.6342552,Americana,2.0,4.3,50309,des moines-ia-chinese
38,"7164 University Ave, Windsor Heights, IA 50324, USA",f6de48b045651dad02c3d1459f35724fa3b42a21,41.599869,-93.71585490000001,China Garden,2.0,2.9,50324,des moines-ia-chinese
39,"3322 Indianola Ave, Des Moines, IA 50315, USA",1173596531c5cb5e1cd090461e5ad8ca9f7e0dd9,41.5538263,-93.59795840000001,Nut Pob Restaurant,0.0,4.2,50315,des moines-ia-chinese
40,"524 E 6th St, Des Moines, IA 50309, USA",9ea34d0f4feb3dae9c01b35b8920194396b66cb8,41.5917354,-93.6107916,Alba Restaurant,2.0,4.5,50309,des moines-ia-chinese
41,"1003 Locust St, Des Moines, IA 50309, USA",b9b6065f1a7d6f99180d981abfa698a800c3ec24,41.5858943,-93.63010140000002,Centro,0.0,4.6,50309,des moines-ia-chinese
42,"1301 Locust Street,Suite C, Des Moines, IA 50309, United States",10624532d478723325b3cfe9e55e69f4223f8d68,41.5852419,-93.63384079999999,Proof,2.0,4.5,50309,des moines-ia-chinese
43,"3846 100th St, Urbandale, IA 50322, USA",cfb5c3871e7868c9703f10560b6b316d7acd7d66,41.63065599999999,-93.756583,Tsing Tsao West,0.0,4.2,50322,des moines-ia-chinese
44,"3800 Merle Hay Rd, Des Moines, IA 50310, USA",8f468e63a45a1ea40f613715d334f714ecc593b4,41.63218699999999,-93.7034089,Vietnam Cafe,0.0,4.6,50310,des moines-ia-chinese
45,"1221 8th St, West Des Moines, IA 50265, USA",b66902f27d091529fe7391b4b88347f19d374e90,41.588632700000005,-93.7125537,Lemon Grass,0.0,4.4,50265,des moines-ia-chinese
46,"210 10th St, Des Moines, IA 50309, USA",f929daa01024d07d17c809c33891a24e13c77eb4,41.5843019,-93.629644,Django,2.0,4.4,50309,des moines-ia-chinese
47,"309 13th St, Des Moines, IA 50309, USA",8b7a5d9f56b5f77a0ae9e338a7a1421260e0c681,41.5846033,-93.63321020000001,The Fighting Burrito,0.0,4.3,50309,des moines-ia-chinese
48,"1905 Ingersoll Ave, Des Moines, IA 50309, USA",714da17e21987fcc8eea977ee0c1f174f81cd204,41.586002,-93.643038,Gusto Pizza Co.,1.0,4.3,50309,des moines-ia-chinese
49,"8801 University Ave, Clive, IA 50325, USA",1517c98eb83b02e958c35d7bd405066d6475e164,41.601965500000006,-93.73885990000001,Buffet City,1.0,3.6,50325,des moines-ia-chinese
50,"3601 SE 14th St, Des Moines, IA 50320, USA",cf2bd1c7a3a2a22a7c22c9167d74a1c05f8e1daf,41.551891999999995,-93.596168,Burger King,1.0,3.6,50320,des moines-ia-chinese
51,"506 E Grand Ave, Des Moines, IA 50309, USA",9cbe4256fc7628f00f1dea1c50520c349b7afecc,41.5910202,-93.6111727,Quinton's Bar & Deli,1.0,3.8,50309,des moines-ia-chinese
52,"401 E Grand Ave, Des Moines, IA 50309, USA",f725ec674936e254ba90b068873f95fb1b483f2e,41.59020470000001,-93.6125026,AC Hotel by Marriott Des Moines East Village,0.0,4.6,50309,des moines-ia-chinese
53,"303 E 5th St, Des Moines, IA 50309, USA",11d28828eae0b24698f956d19af5ab0f7865a338,41.58873029999999,-93.61053620000001,HoQ,0.0,4.2,50309,des moines-ia-chinese
54,"300 W Martin Luther King Jr Pkwy, Des Moines, IA 50309, USA",42a4624dc4895c8d6cb3054d0d78ad52dadc4ba4,41.581792,-93.61981500000002,Blaze Pizza,0.0,4.6,50309,des moines-ia-chinese
55,"640 SW 9th St, Des Moines, IA 50309, USA",9708a49f76962c55f31e676750f9c9c40635d0c6,41.5754916,-93.6253317,Taco Bell,1.0,3.2,50309,des moines-ia-chinese
56,"900 Mulberry St, Des Moines, IA 50309, USA",8149975c449ff4daca68d3402336444fccce0c97,41.5838559,-93.6282105,Malo,0.0,4.2,50309,des moines-ia-chinese
57,"665 Walnut St, Des Moines, IA 50309, USA",fa62e41b76a8557643a16b0c8d7fd2df47d553e4,41.586013,-93.624893,Burger King,1.0,3.0,50309,des moines-ia-chinese
58,"400 Locust St #265, Des Moines, IA 50309, USA",d1c7f2e8b86886f563f8352df620b0d7cc238525,41.5868,-93.622792,Catch Des Moines - Greater Des Moines Convention & Visitors Bureau,0.0,4.8,50309,des moines-ia-chinese
59,"3850 Merle Hay Rd, Des Moines, IA 50310, USA",b829e8a61979727470357beb646b9900ec45d0c7,41.63132120000001,-93.69991479999999,Panda Express,1.0,3.1,50310,des moines-ia-chinese
60,"2414 University Ave, Des Moines, IA 50311, USA",ab26fc5c247616d554a9f83257f14061df0007a7,41.60014229999999,-93.6503813,China Place Restaurant,0.0,3.6,50311,des moines-ia-chinese
61,"1315 31st St, Des Moines, IA 50311, USA",c0db20b09670d5c84564e5142553188074286022,41.602365999999996,-93.658715,Haiku,2.0,4.2,50311,des moines-ia-chinese
62,"4221 Fleur Dr, Des Moines, IA 50321, USA",043e73598c06a4825b6f78870ddc224b2e7b3273,41.545963,-93.643672,Cheng's Garden Chinese Restaurant,0.0,4.5,50321,des moines-ia-chinese
63,"6495 Mills Civic Pkwy, West Des Moines, IA 50266, USA",ac8030336ad736853d61b6f5c0b98613189dc042,41.5621911,-93.7967176,Panda Express,1.0,3.7,50266,des moines-ia-chinese
64,"5500 Merle Hay Rd, Johnston, IA 50131, USA",85278fd27c718d6d96e7e5947792578679ec3d3c,41.6604694,-93.6985056,Wong's Chopsticks,0.0,3.3,50131,des moines-ia-chinese
65,"1600 2nd Ave, Des Moines, IA 50314, USA",05fac33404853d8ddcf43227bad19a9e316ccbcc,41.607906,-93.6200239,Le's Chinese Bar-B-Que,0.0,4.7,50314,des moines-ia-chinese
66,"2724 Ingersoll Ave, Des Moines, IA 50312, USA",849470fabc121e2274830c36bd3f30540d30d9d0,41.585485999999996,-93.654183,Harbinger,0.0,4.7,50312,des moines-ia-chinese
67,"15700 Hickman Rd, Clive, IA 50325, USA",24364d86c4d551beb1cbe0735bd60f0aa5d429ef,41.6142769,-93.8350463,Phoenix Asian Restaurant,2.0,3.4,50325,des moines-ia-chinese
68,"2510 Ingersoll Ave, Des Moines, IA 50312, USA",09a559d5678f7a19668f290d1e1d9f8d33388480,41.5854268,-93.6515655,Abelardo's Mexican Restaurant,0.0,3.9,50312,des moines-ia-chinese
69,"3640 8th St SW, Altoona, IA 50009, USA",dec2de4f05204d21b0998cb43fb99ee143dbc47a,41.6436919,-93.5064398,Panda Express,1.0,3.4,50009,des moines-ia-chinese
70,"6810 Douglas Ave, Urbandale, IA 50322, USA",b74b9b2f0b8cef8305b00cbfea06dc35b5cdf2e3,41.628721999999996,-93.71074499999999,House of Hunan,0.0,3.9,50322,des moines-ia-chinese
71,"3330 Indianola Ave, Des Moines, IA 50315, USA",e488777c01c82bd7492abeb35b1d89fe06938a26,41.5535142,-93.5973852,Mr Eggroll Chinese Fast Food,0.0,3.8,50315,des moines-ia-chinese
72,"2155 SE Delaware Ave, Ankeny, IA 50021, USA",58daa786dafcc83e143cc06ccff35a1fdeeef289,41.7089719,-93.58075140000001,Panda Express,1.0,3.7,50021,des moines-ia-chinese
73,"6101 Grand Ave, Des Moines, IA 50312, USA",200ce1c0cd1accabbd640e3f119e04f84ef21dc9,41.582972399999996,-93.7003413,Viva Mexican Restaurant,0.0,4.1,50312,des moines-ia-chinese
74,"225 SE Oralabor Rd, Ankeny, IA 50021, USA",2076fe25f79707ad85c6bc1573ca5f2a4f07f372,41.702350700000004,-93.597333,China Moon Restaurant,2.0,4.1,50021,des moines-ia-chinese
75,"2708 Ingersoll Ave, Des Moines, IA 50312, USA",4ff4598ad8c6712a91cb7af0814760b4a02f6f0e,41.5854229,-93.653416,Pancheros Mexican Grill,0.0,3.6,50312,des moines-ia-chinese
76,"2351 Sunset Dr #103, Norwalk, IA 50211, USA",22cbad8d99a8ed57c99a37e252c9662b7d4daa24,41.4904386,-93.6748847,China Dragon,2.0,3.9,50211,des moines-ia-chinese
77,"2310 SE Delaware Ave, Delaware Marketplace, Ankeny, IA 50021, United States",022db9790486a9100b27bd5da2079c5abdca6944,41.707709200000004,-93.582008,HuHot Mongolian Grill,0.0,4.5,50021,des moines-ia-chinese
78,"33 Carefree Ln, Waukee, IA 50263, USA",4ed2821d4f38a4deda0be2e5b0e9f8b0a464457d,41.61600000000001,-93.868035,Shanghai,2.0,4.7,50263,des moines-ia-chinese
79,"1450 SW Vintage Pkwy #120, Ankeny, IA 50023, USA",517c55ebb02884ddabc2e1528b9110908e09d9c3,41.71262539999999,-93.6188671,Fong's Pizza Ankeny,0.0,4.4,50023,des moines-ia-chinese
80,"2400 Ingersoll Ave, Des Moines, IA 50312, USA",841769842fc851680da7ea87aa2f8691c7a78ce2,41.5854936,-93.6498429,Noah's Ark,0.0,4.3,50312,des moines-ia-chinese
81,"602 N Ankeny Blvd, Ankeny, IA 50023, USA",d563245f722658d3d1864bc6fab30062c3e55695,41.736529100000006,-93.60093459999999,Jade Garden Chinese Restaurant,2.0,3.9,50023,des moines-ia-chinese
82,"2010 SE Delaware Ave # 240, Ankeny, IA 50021, USA",5b8091e2c3491152b494cc1dfbb1c0689f2f43fe,41.709446500000006,-93.5824161,China Buffet,2.0,3.0,50021,des moines-ia-chinese
83,"200 SE Gateway Dr, Grimes, IA 50111, USA",a811a08ef59ad4f11976388d56f7605808d71965,41.6878721,-93.7812388,Asian Cuisine,0.0,4.3,50111,des moines-ia-chinese
84,"911 42nd St, Des Moines, IA 50312, USA",e654bd5ecdde226bcbdd7a2509e6a7a87d0d58a9,41.594491,-93.6738796,Papa John's Pizza,2.0,2.9,50312,des moines-ia-chinese
85,"270 W 1st St, Grimes, IA 50111, USA",4f14d5bac8abd6a4325353846106fe53617973d5,41.6878273,-93.79684959999999,Fortune Garden,0.0,4.4,50111,des moines-ia-chinese
86,"901 E Euclid Ave, Des Moines, IA 50316, USA",551e55d1094af55b20044d1201c6cc973b0410df,41.6273939,-93.6056846,International Buffet,2.0,2.7,50316,des moines-ia-chinese
87,"600 E Locust St, Des Moines, IA 50319, USA",5bb82b32258d621b94a5b0350e014909ed1d8b7a,41.590626,-93.609046,Cafe Baratta's,0.0,4.4,50319,des moines-ia-chinese
88,"407 E 5th St, Des Moines, IA 50309, USA",a482dabf930e28ad9f71b4662814fc20f9a28618,41.5900717,-93.6111167,Tacopocalypse,1.0,3.8,50309,des moines-ia-chinese
89,"6301 SE 14th St, Des Moines, IA 50320, USA",1014349a36954042a0703804d39430839d0643b7,41.527205,-93.59603,Applebee’s Grill + Bar,2.0,4.0,50320,des moines-ia-chinese
90,"4901 SE 14th St, Des Moines, IA 50320, USA",07038ebc9a2020efc5e191bfbef48f639c7be45a,41.538003499999995,-93.596283,Wendy's,1.0,3.4,50320,des moines-ia-chinese
91,"6230 SE 14th St, Des Moines, IA 50320, USA",cde7ac5a82d7b064d007bc1b7f7fff690da1d352,41.528081799999995,-93.597832,Popeyes Louisiana Kitchen,1.0,3.8,50320,des moines-ia-chinese
92,"5847 SE 14th St, Des Moines, IA 50320, USA",3e96ab1420c7ba62edaa831676608fe39787c144,41.533311600000005,-93.5962425,Tasty Tacos Inc,1.0,4.5,50320,des moines-ia-chinese
93,"4807 SE 14th St, Des Moines, IA 50320, USA",5a2f3fb235609e94f0e712767b1b3b1f2e5cb015,41.539397799999996,-93.5961788,IHOP,1.0,4.1,50320,des moines-ia-chinese
94,"3940 SE 14th St, Des Moines, IA 50320, USA",e94fd1a71bda4bd949c730429829bfb7fe1ca80b,41.548419700000004,-93.5974507,SUBWAY®Restaurants,1.0,3.7,50320,des moines-ia-chinese
95,"3006 SE 14th St, Des Moines, IA 50320, USA",945639895a0561eaa4f4c798af12a16f202ddf0a,41.557401500000005,-93.5972451,Long John Silver's,1.0,3.8,50320,des moines-ia-chinese
96,"6401 SE 14th St, Des Moines, IA 50320, USA",7a71d928f99c3020039596f3e0f0466ce7e4206b,41.525776799999996,-93.59603809999999,Everest Restaurant,0.0,4.4,50320,des moines-ia-chinese
97,"6300 SE 14th St, Des Moines, IA 50320, USA",8d848b270a49eba03ada3705c0c006479e9c9b54,41.527370399999995,-93.5974801,Arby's,0.0,4.1,50320,des moines-ia-chinese
98,"4121 SE 14th St, Des Moines, IA 50320, USA",b5a4da196ee8db141bf855e841736083c1c12ea1,41.5463908,-93.59637430000001,Kathmandu Restaurant,0.0,4.7,50320,des moines-ia-chinese
99,"1930 SE 14th St, Des Moines, IA 50320, USA",304c35d8fbb0809a5ed651987ad2e367c7d0402a,41.57004310000001,-93.5975102,Scornovacca's Ristorante,2.0,4.4,50320,des moines-ia-chinese
100,"5118 SE 14th St, Des Moines, IA 50320, USA",4d0d4135a28263fc25e6a4b8ca852ca1c9fe8296,41.536924299999995,-93.5979066,5 De Mayo Mexican Restaurant,2.0,3.9,50320,des moines-ia-chinese
101,"3803 Indianola Ave, Des Moines, IA 50320, USA",65bbed6b1d7d9ce9d2626e37411a0dd2f44ee82f,41.5497782,-93.5930156,Riccelli's Restaurant,0.0,3.6,50320,des moines-ia-chinese
